Date,Observé,Prédit
2020-08-04,16.198538,32.342327
2020-08-05,17.025763,32.461735
2020-08-06,28.062798,32.574406
2020-08-07,31.65123,32.703243
2020-08-08,13.118105,32.79582
2020-08-09,15.39301,32.800747
2020-08-10,28.007082,32.78928
2020-08-11,26.649965,32.76389
2020-08-12,13.894319,32.76078
2020-08-13,17.369997,32.761593
2020-08-14,47.86863,32.74221
2020-08-15,45.13159,32.645912
2020-08-16,6.292177,32.531033
2020-08-17,9.465637,31.950087
2020-08-18,29.119705,31.274677
2020-08-19,33.19465,30.818022
2020-08-20,31.638948,30.403805
2020-08-21,51.872707,29.489563
2020-08-22,26.420788,29.35255
2020-08-23,22.580723,29.460592
2020-08-24,47.808952,29.115526
2020-08-25,37.14173,29.272358
2020-08-26,27.621445,29.950935
2020-08-27,39.521446,30.36942
2020-08-28,44.787766,30.826923
2020-08-29,39.426723,31.716558
2020-08-30,35.647995,31.961346
2020-08-31,31.618444,31.78486
2020-09-01,51.24592,31.905493
2020-09-02,40.537506,31.94189
2020-09-03,28.026827,32.167473
2020-09-04,40.481876,32.229378
2020-09-05,60.351852,32.072834
2020-09-06,43.978134,32.108868
2020-09-07,19.22696,32.294205
2020-09-08,46.952705,32.31591
2020-09-09,52.365486,31.858269
2020-09-10,50.8158,31.383257
2020-09-11,28.38813,31.340347
2020-09-12,28.913061,31.045496
2020-09-13,39.04829,30.177555
2020-09-14,19.98482,28.621634
2020-09-15,31.422384,27.753407
2020-09-16,38.86412,26.785765
2020-09-17,30.09752,26.474842
2020-09-18,25.070694,26.561827
2020-09-19,32.491337,26.796011
2020-09-20,46.761284,25.71647
2020-09-21,40.478466,25.006514
2020-09-22,12.515394,24.651295
2020-09-23,22.643728,23.707283
2020-09-24,27.658953,22.863749
2020-09-25,29.662758,22.804062
2020-09-26,27.341694,22.38561
2020-09-27,16.475912,22.305841
2020-09-28,21.044174,22.515003
2020-09-29,26.034224,22.519413
2020-09-30,31.628487,22.217009
2020-10-01,26.253874,22.147284
2020-10-02,16.656296,22.407331
2020-10-03,33.285225,22.863811
2020-10-04,30.02173,23.249859
2020-10-05,23.512148,23.684368
2020-10-06,29.79266,23.00421
2020-10-07,37.948555,22.186932
2020-10-08,24.355251,21.875341
2020-10-09,23.163239,20.80923
2020-10-10,18.978865,20.07077
2020-10-11,23.915186,19.218483
2020-10-12,23.20865,18.633638
2020-10-13,22.378077,18.232357
2020-10-14,15.160788,18.023327
2020-10-15,15.299019,17.83099
2020-10-16,18.484564,17.459005
2020-10-17,18.539547,17.012852
2020-10-18,14.157664,17.12263
2020-10-19,17.312355,16.741701
2020-10-20,10.841776,16.339512
2020-10-21,6.324219,15.680384
2020-10-22,6.859108,12.794243
2020-10-23,5.643925,9.34317
2020-10-24,5.7706676,6.1989326
2020-10-25,8.962333,4.7090874
2020-10-26,6.8777256,3.8906207
2020-10-27,6.570676,3.1869068
2020-10-28,6.7310314,2.5764074
2020-10-29,2.5344563,2.3324
2020-10-30,2.2288194,2.2237494
2020-10-31,5.6574593,2.1260078
2020-11-01,3.9137416,2.111949
2020-11-02,3.379777,2.0729363
2020-11-03,2.4651926,2.0961275
2020-11-04,7.487457,2.1302583
2020-11-05,11.873853,2.2084243
2020-11-06,10.416186,2.3094606
2020-11-07,3.3740203,2.508996
2020-11-08,3.6604404,2.4162319
2020-11-09,3.996032,2.4373724
2020-11-10,3.7109473,2.3110435
2020-11-11,8.164151,2.2225733
2020-11-12,3.7937632,2.1811335
2020-11-13,1.8320142,2.0279458
2020-11-14,1.0637815,1.8374457
2020-11-15,1.234047,1.7753232
2020-11-16,1.8184057,1.7087717
2020-11-17,3.3780673,1.6992276
2020-11-18,3.5228217,1.6888168
2020-11-19,2.3679743,1.6922116
2020-11-20,3.6138818,1.6929426
2020-11-21,10.310847,1.6348916
2020-11-22,5.8347673,1.6288695
2020-11-23,1.7725623,1.6424775
2020-11-24,5.083728,1.5651013
2020-11-25,6.4434485,1.5804545
2020-11-26,6.890891,1.613521
2020-11-27,1.4972631,1.6278685
2020-11-28,5.534395,1.6423017
2020-11-29,7.2346168,1.6814125
2020-11-30,1.8147951,1.7099376
2020-12-01,2.478598,1.7064302
2020-12-02,1.6405227,1.6125793
2020-12-03,0.45493856,1.596134
2020-12-04,0.09726041,1.5443228
2020-12-05,0.22603995,1.5122615
2020-12-06,0.69107294,1.4899243
2020-12-07,3.2629514,1.508328
2020-12-08,3.9561558,1.5523645
2020-12-09,3.6514175,1.6402189
2020-12-10,4.417161,1.7323865
2020-12-11,2.8039994,1.8656037
2020-12-12,1.592502,2.0009754
2020-12-13,1.6948268,2.0498
2020-12-14,5.0544844,2.1503859
2020-12-15,3.0905726,2.196045
