Date,Observé,Prédit
2020-10-22,6.859108,8.949419
2020-10-23,5.643925,6.9049478
2020-10-24,5.7706676,4.544776
2020-10-25,8.962333,3.9902537
2020-10-26,6.8777256,4.836804
2020-10-27,6.570676,5.0856595
2020-10-28,6.7310314,4.839314
2020-10-29,2.5344563,4.864284
2020-10-30,2.2288194,4.8163843
2020-10-31,5.6574593,4.705711
2020-11-01,3.9137416,4.7139287
2020-11-02,3.379777,4.483762
2020-11-03,2.4651926,5.0538235
2020-11-04,7.487457,4.94019
2020-11-05,11.873853,4.737616
2020-11-06,10.416186,4.3407464
2020-11-07,3.3740203,4.6104617
2020-11-08,3.6604404,4.4434886
2020-11-09,3.996032,4.4933023
2020-11-10,3.7109473,4.3253694
2020-11-11,8.164151,4.3251486
2020-11-12,3.7937632,4.291485
2020-11-13,1.8320142,3.8312972
2020-11-14,1.0637815,3.8784578
2020-11-15,1.234047,3.831771
2020-11-16,1.8184057,3.5934317
2020-11-17,3.3780673,3.6771445
2020-11-18,3.5228217,3.8828092
2020-11-19,2.3679743,3.818103
2020-11-20,3.6138818,3.8121545
2020-11-21,10.310847,3.8259146
2020-11-22,5.8347673,3.7467074
2020-11-23,1.7725623,3.777885
2020-11-24,5.083728,3.736844
2020-11-25,6.4434485,3.9285843
2020-11-26,6.890891,3.9187036
2020-11-27,1.4972631,3.8129542
2020-11-28,5.534395,3.6100972
2020-11-29,7.2346168,3.9996865
2020-11-30,1.8147951,3.9265351
2020-12-01,2.478598,3.6658874
2020-12-02,1.6405227,3.527918
2020-12-03,0.45493856,3.4813683
2020-12-04,0.09726041,3.463983
2020-12-05,0.22603995,3.4923813
2020-12-06,0.69107294,3.002427
2020-12-07,3.2629514,3.83453
2020-12-08,3.9561558,3.9450681
2020-12-09,3.6514175,4.3431563
2020-12-10,4.417161,4.0896974
2020-12-11,2.8039994,4.184593
2020-12-12,1.592502,3.9445906
2020-12-13,1.6948268,3.94391
2020-12-14,5.0544844,4.0054984
2020-12-15,3.0905726,4.7160916
2020-12-16,6.9235277,4.5949593
