Date,Observé,Prédit
2020-02-11,2.2612689,0.44966695
2020-02-12,0.09860957,0.3388225
2020-02-13,0.018427096,0.18902203
2020-02-14,0.010916055,0.13367873
2020-02-15,0.006808132,0.1164805
2020-02-16,0.007880039,0.110357925
2020-02-17,0.042351406,0.13263902
2020-02-18,0.12544194,0.17513376
2020-02-19,0.09457435,0.253106
2020-02-20,0.18479948,0.3886126
2020-02-21,1.3989275,0.50504553
2020-02-22,0.40681416,0.5815523
2020-02-23,0.68144584,0.9320444
2020-02-24,2.3612156,1.0546979
2020-02-25,0.35122797,0.8688712
2020-02-26,0.051088817,0.6216992
2020-02-27,0.037011053,0.4980474
2020-02-28,0.5687678,0.589234
2020-02-29,0.11201724,0.7888531
2020-03-01,0.25478622,0.7008865
2020-03-02,0.73992264,0.7654503
2020-03-03,1.9423128,0.9699232
2020-03-04,0.76439863,0.9302286
2020-03-05,0.9062496,0.83457536
2020-03-06,2.0191126,0.78736985
2020-03-07,0.7248802,0.7634208
2020-03-08,0.8589894,0.6644381
2020-03-09,2.1760464,0.87803656
2020-03-10,3.796852,1.2077669
2020-03-11,1.1518698,1.2346607
2020-03-12,1.0268841,1.268994
2020-03-13,0.66126335,1.1132901
2020-03-14,1.8068304,0.9859483
2020-03-15,2.338804,0.9715962
2020-03-16,0.12278603,0.77602696
2020-03-17,0.61365277,0.6556477
2020-03-18,1.9322473,0.9635138
2020-03-19,0.77930015,1.2476286
2020-03-20,1.1913034,1.146064
2020-03-21,1.2996801,1.4418302
2020-03-22,2.381976,1.9582225
2020-03-23,5.2577944,1.945885
2020-03-24,5.0089035,1.8402234
2020-03-25,1.5250548,1.6238885
2020-03-26,1.3943322,1.3612342
2020-03-27,2.0077915,1.8431079
2020-03-28,0.584973,1.6078955
2020-03-29,1.2496693,1.1805229
2020-03-30,0.6160695,1.8787963
2020-03-31,1.4949871,1.6715087
2020-04-01,3.6216073,1.7938666
2020-04-02,0.22949369,1.6782913
2020-04-03,1.2690921,1.3627533
2020-04-04,1.3343681,1.5777762
2020-04-05,0.49387157,1.2892156
2020-04-06,5.1000166,1.2238162
2020-04-07,0.95387053,1.2438504
2020-04-08,1.825517,0.8758239
2020-04-09,3.2591534,1.1632272
2020-04-10,2.7172368,1.4979156
2020-04-11,1.8727502,1.3323959
2020-04-12,1.249917,1.6218879
2020-04-13,1.1875851,1.6254262
2020-04-14,1.9915909,2.020476
2020-04-15,1.5589457,2.7534628
2020-04-16,1.7191777,2.8248289
2020-04-17,2.243347,2.1552007
2020-04-18,2.1957364,2.1700444
2020-04-19,2.2845397,1.531961
2020-04-20,2.590428,1.4965068
2020-04-21,1.0296285,2.2560315
2020-04-22,3.1838617,1.962398
2020-04-23,4.489681,2.0851502
2020-04-24,3.2722576,2.3276215
2020-04-25,3.2890022,2.0832775
2020-04-26,6.727776,2.4996939
2020-04-27,2.4532526,2.2737699
2020-04-28,1.0701822,1.8682659
2020-04-29,1.6435045,1.7286775
2020-04-30,5.0790877,2.2293327
2020-05-01,1.0186589,2.2069936
2020-05-02,1.805061,1.827643
2020-05-03,6.6512375,2.350246
2020-05-04,2.2145114,2.2948906
2020-05-05,0.80183053,1.8441408
2020-05-06,2.2250469,1.5565138
2020-05-07,1.2133224,1.7018706
2020-05-08,1.6559075,1.7700918
2020-05-09,4.739439,1.8810972
2020-05-10,6.3641386,2.6754882
2020-05-11,6.4937444,3.0582829
2020-05-12,2.4720144,2.7503345
2020-05-13,3.168149,2.499323
2020-05-14,2.4293,3.0405657
2020-05-15,3.2880666,3.4621763
2020-05-16,3.8556337,4.4137974
2020-05-17,7.588542,3.856774
2020-05-18,5.8799233,3.777557
2020-05-19,3.2695959,3.421725
2020-05-20,2.3140292,2.449223
2020-05-21,1.8766853,2.2822921
2020-05-22,2.541042,2.4143116
2020-05-23,2.1585062,2.234336
2020-05-24,2.752084,2.1921422
2020-05-25,5.7026815,2.90633
2020-05-26,5.342849,2.6583495
2020-05-27,6.3777175,2.9893165
2020-05-28,6.421662,3.6231852
2020-05-29,7.1633224,3.7472656
2020-05-30,8.300625,3.2570276
2020-05-31,7.9590974,4.5089235
2020-06-01,7.280659,3.8496528
2020-06-02,5.9999237,3.545854
2020-06-03,2.9929607,3.349886
2020-06-04,3.3535192,4.2600994
2020-06-05,5.1198664,4.2079754
2020-06-06,9.806243,4.690924
2020-06-07,6.8029113,4.0572395
2020-06-08,5.155566,3.7644148
2020-06-09,9.432869,4.491597
2020-06-10,6.8727417,5.260075
2020-06-11,7.3695846,4.543039
2020-06-12,5.223906,4.364388
2020-06-13,6.3353496,4.9553566
2020-06-14,11.12724,4.669115
2020-06-15,2.0012283,4.9701667
2020-06-16,2.9559777,4.3294964
2020-06-17,5.384536,5.7551994
2020-06-18,9.660822,5.6963363
2020-06-19,3.5329146,4.076736
2020-06-20,3.8670173,3.7087607
2020-06-21,4.183683,4.4226294
2020-06-22,4.5916786,4.280159
2020-06-23,3.3440742,3.5897772
2020-06-24,3.628423,3.687266
2020-06-25,4.465475,4.6109214
2020-06-26,5.7616134,5.2863364
2020-06-27,4.5364885,4.340257
2020-06-28,5.8740807,4.067784
2020-06-29,4.279803,4.0507164
2020-06-30,4.475279,3.6671216
2020-07-01,6.6425815,4.76062
2020-07-02,7.9854755,5.334131
2020-07-03,8.777349,6.28755
2020-07-04,12.798384,6.772808
2020-07-05,4.103898,5.7147145
2020-07-06,3.0260577,3.1169527
2020-07-07,4.4174895,3.983182
2020-07-08,7.3973455,4.815529
2020-07-09,4.3637724,3.1944373
2020-07-10,10.556576,3.8666546
2020-07-11,8.831387,5.1493225
2020-07-12,6.5565248,4.769108
2020-07-13,7.821362,5.3592973
2020-07-14,9.089255,5.7885427
2020-07-15,6.9418726,7.7732596
2020-07-16,7.6352944,6.98952
2020-07-17,6.600871,6.332681
2020-07-18,5.6872687,6.1960793
2020-07-19,6.3498564,6.2793818
2020-07-20,7.919055,6.6831975
2020-07-21,7.7769074,6.9338183
2020-07-22,4.810374,5.650476
2020-07-23,8.091098,5.2335343
2020-07-24,6.3935637,6.8286595
2020-07-25,6.194608,5.559072
2020-07-26,6.5880294,5.3787427
2020-07-27,7.371879,6.376656
2020-07-28,4.938432,5.3602805
2020-07-29,3.8829708,5.83627
2020-07-30,6.071403,5.4296923
2020-07-31,7.451195,6.081654
2020-08-01,6.405165,6.000169
2020-08-02,5.9673476,5.374416
2020-08-03,6.420776,5.769759
2020-08-04,3.4941733,6.5701213
2020-08-05,2.6217444,5.2213593
2020-08-06,3.7397242,3.0999863
2020-08-07,6.197446,3.545566
2020-08-08,2.629522,3.6997569
2020-08-09,2.4416177,2.6135726
2020-08-10,5.151613,3.1449428
2020-08-11,5.0663977,4.554503
2020-08-12,3.4431899,3.5866964
2020-08-13,2.922021,3.2305644
2020-08-14,8.170495,3.942402
2020-08-15,9.220486,5.4817357
2020-08-16,1.7481415,3.898519
2020-08-17,1.4879842,2.5395832
2020-08-18,4.9479065,3.5590398
2020-08-19,7.4623694,5.333493
2020-08-20,6.3983397,4.442485
2020-08-21,8.358325,4.9385657
2020-08-22,4.9007473,5.7252436
2020-08-23,4.1766815,4.678413
